AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.6,3.1,3.7,6.5,10.6,3.4,4.4
Cash_from_Operations,18.0,18.9,50.4,47.2,37.6,49.7,56.6
Diluted_EPS,3.352,3.208,3.597,2.474,2.31,1.803,2.138
Goodwill_Intangibles,408.6,293.5,309.5,325.5,341.6,164.3,174.3
LT_Debt,253.1,170.0,186.2,215.6,238.5,48.1,90.2
Net_Income,37.0,35.1,39.1,26.8,24.9,19.4,22.9
Revenue,752.6,697.2,760.1,691.8,534.0,424.1,471.6
Shares_Diluted,11.0447,10.9361,10.8678,10.8282,10.7873,10.7424,10.6865
Total_Assets,845.9,638.8,629.0,661.8,617.4,355.3,380.5
Total_Liabilities,482.8,310.4,335.9,406.6,388.0,149.8,193.7
